Date,Store,Store,Sales,Predicted_Sales
2015-07-29,491,491,8735,7259.493185504696
2015-07-29,505,505,5301,6361.831677683621
2015-07-29,522,522,9681,7180.289202901701
2015-07-29,523,523,13250,14196.367173152854
2015-07-29,524,524,8971,7814.394473832172
2015-07-29,555,555,5000,7091.591400040997
2015-07-29,554,554,7100,8299.456469471548
2015-07-29,553,553,8050,7158.432594713259
2015-07-29,552,552,9692,7281.65908000612
2015-07-29,551,551,6241,6758.711721264034
2015-07-29,550,550,5961,6638.251679498798
2015-07-29,549,549,5195,5640.481163804102
2015-07-29,548,548,5163,7737.330380505451
2015-07-29,547,547,7664,7180.289202901701
2015-07-29,546,546,13039,10598.988970208531
2015-07-29,545,545,12181,7391.999876386755
2015-07-29,544,544,15101,13690.379665854663
2015-07-29,543,543,3485,8278.59892294562
2015-07-29,542,542,6694,7180.289202901701
2015-07-29,541,541,7606,8030.676069798325
2015-07-29,540,540,8984,6932.495635675621
2015-07-29,539,539,11481,6932.495635675621
2015-07-29,525,525,9483,10051.867033705528
2015-07-29,526,526,12448,11147.433009280601
2015-07-29,527,527,10694,7802.276913082355
2015-07-29,528,528,10760,12687.56308061895
2015-07-29,529,529,8296,7817.283395345949
2015-07-29,530,530,9047,7783.462879274609
2015-07-29,490,490,8732,6932.495635675621
2015-07-29,531,531,4778,7802.276913082355
2015-07-29,533,533,13030,7802.276913082355
2015-07-29,534,534,9224,7116.559357777846
2015-07-29,535,535,8028,7737.330380505451
2015-07-29,536,536,8685,7281.65908000612
2015-07-29,537,537,7305,6932.495635675621
2015-07-29,538,538,3988,7932.616158061832
2015-07-29,532,532,10771,8620.191125295078
2015-07-29,489,489,9137,8624.116936818627
2015-07-29,488,488,4113,7464.148318289277
2015-07-29,487,487,8161,7141.176184016927
2015-07-29,450,450,12005,7180.289202901701
2015-07-29,449,449,12544,9758.838338350863
2015-07-29,448,448,8621,7802.276913082355
2015-07-29,447,447,4916,8093.249644880523
2015-07-29,446,446,4720,6566.6275408119
2015-07-29,445,445,9298,8896.868067807154
2015-07-29,444,444,12684,8121.15420279759
2015-07-29,443,443,5215,7811.685592310794
2015-07-29,442,442,5776,6837.883289132517
2015-07-29,441,441,6657,6328.235806763422
2015-07-29,440,440,6215,7259.493185504696
2015-07-29,439,439,6624,8093.249644880523
2015-07-29,438,438,6715,7134.374068030885
2015-07-29,437,437,8818,7749.854223067139
2015-07-29,436,436,5681,6275.01636507617
2015-07-29,435,435,3301,8184.90018455135
2015-07-29,434,434,10680,7180.289202901701
2015-07-29,420,420,5170,6626.150985794141
2015-07-29,421,421,11965,7267.8188050729395
2015-07-29,422,422,4540,7434.787411304384
2015-07-29,423,423,11418,8657.134919437047
2015-07-29,424,424,6493,7127.060966947528
2015-07-29,425,425,3014,7947.79241279557
2015-07-29,451,451,5870,7128.1798315826
2015-07-29,426,426,6006,7056.137816335194
2015-07-29,428,428,7202,7158.432594713259
2015-07-29,429,429,6049,6507.129248602942
2015-07-29,430,430,10118,7817.283395345949
2015-07-29,431,431,9466,7802.276913082355
2015-07-29,432,432,14510,9008.883354617301
2015-07-29,433,433,7040,7750.271413181768
2015-07-29,427,427,8386,9039.079123511137
2015-07-29,418,418,5312,6952.84479118398
2015-07-29,452,452,5888,7130.031993234273
2015-07-29,454,454,7303,7758.012234299229
2015-07-29,485,485,6376,7139.415673023788
2015-07-29,484,484,7367,7817.283395345949
2015-07-29,483,483,4477,7128.1798315826
2015-07-29,482,482,8478,8567.127473930424
2015-07-29,481,481,5706,7202.455097403126
2015-07-29,480,480,5342,5581.168773547616
2015-07-29,479,479,13702,11512.060280556723
2015-07-29,478,478,7358,7560.50924371884
2015-07-29,477,477,7473,6920.8313503438785
2015-07-29,476,476,6431,7802.276913082355
2015-07-29,475,475,6900,7650.38966542057
2015-07-29,474,474,8238,8576.39275680406
2015-07-29,473,473,3522,4940.666807924841
2015-07-29,472,472,4637,7802.276913082355
2015-07-29,471,471,8215,7180.289202901701
2015-07-29,470,470,13220,12486.934303319995
2015-07-29,469,469,12402,9015.455716669987
2015-07-29,455,455,9369,7802.276913082355
2015-07-29,456,456,6023,8310.876094961208
2015-07-29,457,457,5564,7180.289202901701
2015-07-29,458,458,7048,7737.330380505451
2015-07-29,459,459,10662,10252.032667795764
2015-07-29,460,460,4657,7668.143307733833
2015-07-29,453,453,14506,7750.271413181768
2015-07-29,461,461,6176,7107.8660987328485
2015-07-29,463,463,5274,7802.276913082355
2015-07-29,464,464,12006,9941.402080839931
2015-07-29,465,465,8729,7811.685592310794
2015-07-29,466,466,8862,7737.330380505451
2015-07-29,467,467,12568,7783.462879274609
2015-07-29,468,468,8066,7802.276913082355
2015-07-29,462,462,5131,7696.757558357561
2015-07-29,486,486,4462,7128.1798315826
2015-07-29,1,1,4782,5111.124448559718
2015-07-29,276,276,3944,7178.227128115168
2015-07-29,100,100,9512,7732.477937833353
2015-07-29,99,99,7123,7121.103814869224
2015-07-29,98,98,5431,6317.48517837498
2015-07-29,97,97,7446,7735.117895387798
2015-07-29,96,96,7216,7206.364335245234
2015-07-29,95,95,7776,7757.4876179347375
2015-07-29,94,94,7718,7732.477937833353
2015-07-29,93,93,5952,7100.194653427957
2015-07-29,92,92,6917,7850.961542589864
2015-07-29,91,91,5813,7127.44120275258
2015-07-29,90,90,8107,10302.228291849018
2015-07-29,89,89,6658,7127.44120275258
2015-07-29,88,88,5605,7735.117895387798
2015-07-29,87,87,6078,7371.21584312462
2015-07-29,101,101,8527,7149.607097254005
2015-07-29,86,86,5021,6722.043946229118
2015-07-29,84,84,15367,14868.114546329758
2015-07-29,83,83,3922,4273.208041545953
2015-07-29,82,82,9641,10993.065412366788
2015-07-29,81,81,7589,7127.44120275258
2015-07-29,80,80,8388,8477.477146360354
2015-07-29,79,79,6674,6380.84516405682
2015-07-29,78,78,4125,7062.017044758433
2015-07-29,77,77,7865,7271.60657114913
2015-07-29,76,76,10030,8688.003851304875
2015-07-29,75,75,7476,6712.0446130895525
2015-07-29,74,74,6804,7211.844869867293
2015-07-29,73,73,4605,5345.871371593426
2015-07-29,72,72,5366,6992.450000519813
2015-07-29,71,71,8806,10505.698351449815
2015-07-29,85,85,7719,7722.784053697834
2015-07-29,102,102,7126,8500.991973817227
2015-07-29,103,103,4565,7735.117895387798
2015-07-29,104,104,9870,9650.619047904476
2015-07-29,135,135,6673,7228.975363537156
2015-07-29,134,134,4025,7176.765997339913
2015-07-29,133,133,6988,8095.350313509669
2015-07-29,132,132,8237,6811.386720665565
2015-07-29,131,131,4325,7236.486819186843
2015-07-29,130,130,5036,6820.36890858319
2015-07-29,129,129,8866,7150.052231044503
2015-07-29,128,128,9482,7166.000017357902
2015-07-29,127,127,7140,7125.413550647395
2015-07-29,126,126,5794,7145.975958655224
2015-07-29,125,125,13322,7990.634556929779
2015-07-29,124,124,4410,7292.632709791135
2015-07-29,123,123,10007,7732.477937833353
2015-07-29,122,122,11446,9554.332498415219
2015-07-29,121,121,5197,7180.662080330099
2015-07-29,120,120,7697,7149.607097254005
2015-07-29,119,119,6359,7735.117895387798
2015-07-29,105,105,6896,7184.1984407438085
2015-07-29,106,106,9141,7462.692897161096
2015-07-29,107,107,7017,7730.667728724755
2015-07-29,108,108,13273,7735.117895387798
2015-07-29,109,109,6335,7735.117895387798
2015-07-29,110,110,6045,5462.511737347795
2015-07-29,70,70,7258,7423.041216909956
2015-07-29,111,111,8068,7206.364335245234
2015-07-29,113,113,6441,7732.477937833353
2015-07-29,114,114,5812,7268.424832235648
2015-07-29,115,115,8992,7184.1984407438085
2015-07-29,116,116,7326,7384.636940643453
2015-07-29,117,117,3444,7735.117895387798
2015-07-29,118,118,8980,7735.117895387798
2015-07-29,112,112,6949,7292.632709791135
2015-07-29,69,69,9962,7309.136980435791
2015-07-29,68,68,8626,8195.906873734051
2015-07-29,67,67,10662,9193.935139130024
2015-07-29,31,31,5982,7092.204353923798
2015-07-29,30,30,4551,5990.947973973821
2015-07-29,29,29,7564,7207.652632956698
2015-07-29,28,28,5547,6774.40410466175
2015-07-29,27,27,10318,11535.584150554145
2015-07-29,26,26,7298,7207.652632956698
2015-07-29,25,25,10527,11605.773669330081
2015-07-29,24,24,10362,10449.286031648891
2015-07-29,23,23,6319,7092.204353923798
2015-07-29,22,22,5551,6702.326892361828
2015-07-29,21,21,7337,6704.259401436186
2015-07-29,20,20,10728,7263.7773440977835
2015-07-29,19,19,7182,7319.95118164662
2015-07-29,18,18,7833,7708.776474826961
2015-07-29,17,17,7179,7843.055010363917
2015-07-29,16,16,9471,7203.480286283447
2015-07-29,15,15,7583,7361.125396985749
2015-07-29,556,556,7771,8359.97065623321
2015-07-29,2,2,6402,6669.674550836095
2015-07-29,3,3,7610,8447.781293324359
2015-07-29,4,4,10514,10406.366539769297
2015-07-29,5,5,5899,5844.860327213764
2015-07-29,6,6,5275,5484.797818790808
2015-07-29,32,32,4869,6628.796240443426
2015-07-29,7,7,12074,9693.800300363977
2015-07-29,9,9,7776,7186.907188246803
2015-07-29,10,10,5524,7172.128119048518
2015-07-29,11,11,8378,7682.941250907818
2015-07-29,12,12,9236,7808.294135845959
2015-07-29,13,13,6648,6533.99204478234
2015-07-29,14,14,5412,7174.669423239488
2015-07-29,8,8,7029,7060.8521866888705
2015-07-29,136,136,7397,7080.626167321396
2015-07-29,33,33,7028,8134.638052705623
2015-07-29,35,35,10634,10599.471046034565
2015-07-29,66,66,7050,7187.168839363249
2015-07-29,65,65,5356,6118.672988405737
2015-07-29,64,64,11569,12448.778385778185
2015-07-29,63,63,8667,7273.208764445669
2015-07-29,62,62,6820,7214.173127245583
2015-07-29,61,61,6760,6237.052889667434
2015-07-29,60,60,11136,8699.490151237644
2015-07-29,59,59,5228,7157.279888901944
2015-07-29,58,58,8200,7690.928094263243
2015-07-29,57,57,10245,11295.290392121273
2015-07-29,56,56,9048,7877.986023150838
2015-07-29,55,55,5924,5262.008921429137
2015-07-29,54,54,9177,7871.760059606186
2015-07-29,53,53,6451,6075.9508316575175
2015-07-29,52,52,7584,7381.169223565081
2015-07-29,51,51,7538,7629.1105279209305
2015-07-29,50,50,4946,5128.513523261741
2015-07-29,36,36,11962,7948.352432471898
2015-07-29,37,37,7442,7777.163607730247
2015-07-29,38,38,6595,6135.981255281528
2015-07-29,39,39,5617,6350.516517123298
2015-07-29,40,40,5004,4993.421232874644
2015-07-29,41,41,5673,6809.8625786995935
2015-07-29,34,34,8658,7927.309835048614
2015-07-29,42,42,10932,12445.503224025602
2015-07-29,44,44,5649,6213.584696148401
2015-07-29,45,45,5341,6020.8220508844715
2015-07-29,46,46,6955,6771.3049383226435
2015-07-29,47,47,8051,8428.80204382418
2015-07-29,48,48,3646,5043.033831558707
2015-07-29,49,49,9691,7348.806591553887
2015-07-29,43,43,6960,7831.01349108865
2015-07-29,137,137,7450,7143.834122856476
2015-07-29,138,138,9281,7758.273091856863
2015-07-29,139,139,8700,7143.834122856476
2015-07-29,240,240,5152,7008.036793569065
2015-07-29,239,239,5584,7099.989378969511
2015-07-29,238,238,7529,8551.541332689116
2015-07-29,237,237,4497,7089.13649102744
2015-07-29,236,236,8216,7057.468766404901
2015-07-29,235,235,6135,7202.455097403126
2015-07-29,234,234,9860,7577.166548758944
2015-07-29,233,233,10223,7661.893712052636
2015-07-29,232,232,4495,5114.779550699433
2015-07-29,231,231,6757,7259.493185504696
2015-07-29,230,230,7529,7548.575979423203
2015-07-29,229,229,10081,9058.698214551347
2015-07-29,228,228,8064,7219.598583015706
2015-07-29,227,227,6040,7548.575979423203
2015-07-29,226,226,7320,7224.600819314243
2015-07-29,225,225,6330,7413.9454854449905
2015-07-29,224,224,9341,7197.432688514282
2015-07-29,210,210,3555,6814.91889879483
2015-07-29,211,211,14796,14197.492345581682
2015-07-29,212,212,5551,7411.305527890546
2015-07-29,213,213,9220,7281.65908000612
2015-07-29,214,214,9752,7219.598583015706
2015-07-29,215,215,8595,7940.916567120883
2015-07-29,241,241,6978,7156.283639533991
2015-07-29,216,216,6564,8460.496800999801
2015-07-29,218,218,6236,6782.905457954726
2015-07-29,219,219,3251,6954.505997049227
2015-07-29,220,220,4881,6922.8382724266885
2015-07-29,221,221,7003,7423.35416467343
2015-07-29,222,222,5367,7413.9454854449905
2015-07-29,223,223,8130,7178.227128115168
2015-07-29,217,217,4892,7413.9454854449905
2015-07-29,209,209,7171,7219.598583015706
2015-07-29,242,242,4000,7202.455097403126
2015-07-29,244,244,5896,6805.071352456152
2015-07-29,275,275,7534,8329.204089337256
2015-07-29,274,274,5505,6722.9178880877325
2015-07-29,273,273,7641,8544.622309700957
2015-07-29,272,272,7127,7962.842140695508
2015-07-29,271,271,9625,8014.381394381125
2015-07-29,270,270,9631,8883.541343020946
2015-07-29,269,269,7617,10323.465230010443
2015-07-29,268,268,5646,8469.91520549541
2015-07-29,267,267,11502,8841.574660444747
2015-07-29,266,266,4876,6094.382899457506
2015-07-29,265,265,5494,7281.65908000612
2015-07-29,264,264,7049,8349.584347393622
2015-07-29,263,263,4540,7141.753347761416
2015-07-29,262,262,21041,16776.834743406933
2015-07-29,261,261,14225,15052.033801187861
2015-07-29,260,260,5532,7110.008497156855
2015-07-29,259,259,11963,11688.532155393075
2015-07-29,245,245,9914,7373.114199572244
2015-07-29,246,246,7474,7577.166548758944
2015-07-29,247,247,9700,9727.450284351997
2015-07-29,248,248,7892,7605.234801747957
2015-07-29,249,249,5009,7574.526591204499
2015-07-29,250,250,10474,7244.9608081940205
2015-07-29,243,243,9151,7782.946796036412
2015-07-29,251,251,19230,19787.595799086597
2015-07-29,253,253,6461,7345.807997489522
2015-07-29,254,254,3734,5590.388772650875
2015-07-29,255,255,7179,7281.65908000612
2015-07-29,256,256,10851,10082.606860939943
2015-07-29,257,257,5837,5654.440970478229
2015-07-29,258,258,6497,6258.970219146768
2015-07-29,252,252,12456,11893.65631831429
2015-07-29,277,277,6803,7180.289202901701
2015-07-29,208,208,3187,3212.6282318057547
2015-07-29,206,206,7229,7867.495509416315
2015-07-29,170,170,4545,7019.7774491764985
2015-07-29,169,169,6189,6833.55261516699
2015-07-29,168,168,9102,7744.526574616238
2015-07-29,167,167,11193,10756.667326510684
2015-07-29,166,166,5502,6891.136379691993
2015-07-29,165,165,4785,6700.7519935863065
2015-07-29,164,164,7309,7142.657770919745
2015-07-29,163,163,6066,7275.678406992033
2015-07-29,162,162,8089,7228.975363537156
2015-07-29,161,161,7147,7735.117895387798
2015-07-29,160,160,5276,7732.477937833353
2015-07-29,159,159,8563,7735.117895387798
2015-07-29,158,158,9854,7228.975363537156
2015-07-29,157,157,9831,7735.117895387798
2015-07-29,156,156,7704,7166.000017357902
2015-07-29,155,155,7025,7165.438014135193
2015-07-29,154,154,8778,7732.477937833353
2015-07-29,140,140,8425,7184.5237589850485
2015-07-29,141,141,6380,7130.343744872915
2015-07-29,142,142,4514,7187.054846351006
2015-07-29,143,143,7100,7735.117895387798
2015-07-29,144,144,9111,7732.477937833353
2015-07-29,145,145,8627,8564.547678743738
2015-07-29,171,171,7774,7735.117895387798
2015-07-29,146,146,8597,7228.975363537156
2015-07-29,148,148,8326,7735.117895387798
2015-07-29,149,149,7745,7150.052231044503
2015-07-29,150,150,10648,7720.179443115426
2015-07-29,151,151,8007,7735.117895387798
2015-07-29,152,152,6099,7722.784053697834
2015-07-29,153,153,6790,8456.028845794734
2015-07-29,147,147,8011,7735.117895387798
2015-07-29,207,207,13042,8012.544822839586
2015-07-29,172,172,7750,7980.683030286352
2015-07-29,174,174,6921,7197.432688514282
2015-07-29,205,205,6581,8160.161183220543
2015-07-29,204,204,6606,7197.432688514282
2015-07-29,203,203,8083,7389.619592391415
2015-07-29,202,202,6672,7735.117895387798
2015-07-29,201,201,5103,5633.807288115191
2015-07-29,200,200,7013,7721.156885233597
2015-07-29,199,199,9121,7219.598583015706
2015-07-29,198,198,2986,3914.780842522633
2015-07-29,197,197,8248,7735.117895387798
2015-07-29,196,196,5449,7281.65908000612
2015-07-29,195,195,11287,10970.298986086838
2015-07-29,194,194,6319,5951.679314342357
2015-07-29,193,193,6620,7279.007431751453
2015-07-29,192,192,13896,7225.610179700503
2015-07-29,191,191,7253,7120.165700759481
2015-07-29,190,190,8941,7112.852599676124
2015-07-29,189,189,9138,7735.117895387798
2015-07-29,175,175,6158,7735.117895387798
2015-07-29,176,176,5170,7735.117895387798
2015-07-29,177,177,3391,7135.018494177548
2015-07-29,178,178,10766,8099.606316673753
2015-07-29,179,179,6692,7389.619592391415
2015-07-29,180,180,7719,7735.117895387798
2015-07-29,173,173,8413,9289.71585896124
2015-07-29,181,181,7358,7197.432688514282
2015-07-29,183,183,5130,7735.117895387798
2015-07-29,184,184,6310,7735.117895387798
2015-07-29,185,185,6429,7755.88730845468
2015-07-29,186,186,4459,4426.198803163091
2015-07-29,187,187,6792,7732.477937833353
2015-07-29,188,188,6979,6814.91889879483
2015-07-29,182,182,6256,7135.018494177548
2015-07-29,557,557,4819,6562.420388183104
2015-07-29,278,278,6748,8544.622309700957
2015-07-29,559,559,6836,7281.65908000612
2015-07-29,940,940,7953,7636.9158976491135
2015-07-29,939,939,5979,6902.276537223716
2015-07-29,938,938,9598,7614.236289373997
2015-07-29,937,937,8422,7179.123950452959
2015-07-29,936,936,6790,7324.002374746617
2015-07-29,935,935,6702,7601.895835747714
2015-07-29,934,934,6778,7202.455097403126
2015-07-29,933,933,8627,7636.9158976491135
2015-07-29,932,932,8830,8687.462557539875
2015-07-29,931,931,5558,7089.283759090641
2015-07-29,930,930,7220,7812.776460063903
2015-07-29,929,929,6487,7636.9158976491135
2015-07-29,928,928,9209,7158.599505073739
2015-07-29,927,927,6841,7252.92733536706
2015-07-29,941,941,6479,7077.637216286032
2015-07-29,926,926,7801,7202.455097403126
2015-07-29,924,924,5083,7202.455097403126
2015-07-29,923,923,5251,6352.4663038554845
2015-07-29,922,922,6777,7645.131339309141
2015-07-29,921,921,8649,10399.621825859651
2015-07-29,920,920,6674,6748.488871618179
2015-07-29,919,919,6315,7106.013937081174
2015-07-29,918,918,5686,7601.895835747714
2015-07-29,917,917,7231,7636.9158976491135
2015-07-29,916,916,6096,6652.511285874614
2015-07-29,915,915,6758,6828.336447492417
2015-07-29,914,914,9910,7215.941336816596
2015-07-29,913,913,11297,9356.517515229041
2015-07-29,912,912,6496,7614.236289373997
2015-07-29,911,911,10431,7601.895835747714
2015-07-29,925,925,9161,7129.465035204455
2015-07-29,942,942,6914,7202.455097403126
2015-07-29,943,943,6970,7601.895835747714
2015-07-29,944,944,8561,7738.434714973205
2015-07-29,975,975,7823,7202.455097403126
2015-07-29,974,974,14011,12577.543790192512
2015-07-29,973,973,6838,7427.238407000339
2015-07-29,972,972,3500,7572.910886507549
2015-07-29,971,971,9714,7128.703858872748
2015-07-29,970,970,2595,6756.3808300663795
2015-07-29,969,969,4899,6783.76561092432
2015-07-29,968,968,7550,7619.916089558968
2015-07-29,967,967,8099,7216.754324979493
2015-07-29,966,966,4342,5643.2670948323685
2015-07-29,965,965,9872,9635.142529611481
2015-07-29,964,964,10086,10650.583264833414
2015-07-29,963,963,12594,8473.091426015024
2015-07-29,962,962,6185,7546.785855024936
2015-07-29,961,961,5923,7636.9158976491135
2015-07-29,960,960,7891,7202.455097403126
2015-07-29,959,959,7826,7919.487007490841
2015-07-29,945,945,4618,7623.027130490116
2015-07-29,946,946,4694,6958.744166601819
2015-07-29,947,947,9025,7137.4685188717085
2015-07-29,948,948,8298,7726.149995736287
2015-07-29,949,949,6086,6235.804930169679
2015-07-29,950,950,7431,7636.9158976491135
2015-07-29,910,910,6523,7202.455097403126
2015-07-29,951,951,7835,6902.912886703903
2015-07-29,953,953,6191,6359.590713068835
2015-07-29,954,954,7395,7673.80046165256
2015-07-29,955,955,5161,7102.774137074202
2015-07-29,956,956,3172,7128.1798315826
2015-07-29,957,957,8689,7817.925293530175
2015-07-29,958,958,3755,5672.16575875365
2015-07-29,952,952,6522,7636.9158976491135
2015-07-29,909,909,12140,7153.331892767041
2015-07-29,908,908,4746,7091.005505984126
2015-07-29,907,907,7083,7792.406175573724
2015-07-29,870,870,7383,8857.705872837205
2015-07-29,869,869,7007,6734.284466311603
2015-07-29,868,868,8999,7171.918555442611
2015-07-29,867,867,5938,7601.895835747714
2015-07-29,866,866,8134,7202.455097403126
2015-07-29,865,865,7825,7614.236289373997
2015-07-29,864,864,5535,6740.355694499948
2015-07-29,863,863,9782,7601.895835747714
2015-07-29,862,862,9178,7180.598489214684
2015-07-29,861,861,4556,6739.290966171523
2015-07-29,860,860,6547,7636.9158976491135
2015-07-29,859,859,9764,7601.895835747714
2015-07-29,858,858,5528,7139.415673023788
2015-07-29,857,857,8975,7202.455097403126
2015-07-29,856,856,7698,7614.236289373997
2015-07-29,855,855,7667,7139.415673023788
2015-07-29,854,854,5977,7281.65908000612
2015-07-29,840,840,7548,9755.843316616494
2015-07-29,841,841,2936,6527.400003009941
2015-07-29,842,842,22190,15298.05722599352
2015-07-29,843,843,8730,9993.93013588618
2015-07-29,844,844,4970,7063.462777409577
2015-07-29,845,845,5313,7202.455097403126
2015-07-29,871,871,7591,7613.618451261677
2015-07-29,846,846,10069,7202.455097403126
2015-07-29,848,848,9723,7287.976556528967
2015-07-29,849,849,9502,7636.9158976491135
2015-07-29,850,850,5898,7141.039366131331
2015-07-29,851,851,5887,7106.013937081174
2015-07-29,852,852,4614,6762.521589001374
2015-07-29,853,853,10978,7654.246376068998
2015-07-29,847,847,7524,7077.171252543295
2015-07-29,976,976,7491,7636.9158976491135
2015-07-29,872,872,7467,7281.65908000612
2015-07-29,874,874,4384,7614.236289373997
2015-07-29,906,906,10556,11352.057514453756
2015-07-29,905,905,6916,9489.920153335677
2015-07-29,904,904,6429,6798.039546977545
2015-07-29,903,903,13460,7636.9158976491135
2015-07-29,902,902,4842,5662.82323371021
2015-07-29,901,901,6562,7614.236289373997
2015-07-29,900,900,6833,7259.493185504696
2015-07-29,899,899,5524,7128.1798315826
2015-07-29,898,898,8233,7601.895835747714
2015-07-29,897,897,3498,7161.581567525212
2015-07-29,896,896,7283,7414.711683005996
2015-07-29,895,895,11259,7636.9158976491135
2015-07-29,894,894,9551,9359.06609850872
2015-07-29,893,893,7628,7096.210935514903
2015-07-29,892,892,7641,7601.895835747714
2015-07-29,891,891,8978,7648.450727068978
2015-07-29,890,890,6725,7259.493185504696
2015-07-29,875,875,4936,7202.455097403126
2015-07-29,877,877,8508,6838.276605262881
2015-07-29,878,878,9239,10219.546327059483
2015-07-29,879,879,5129,4358.69432433492
2015-07-29,880,880,10022,7636.9158976491135
2015-07-29,881,881,4369,5366.275476167063
2015-07-29,873,873,4120,4170.694712248116
2015-07-29,882,882,5910,7840.178357271337
2015-07-29,884,884,7361,7636.9158976491135
2015-07-29,885,885,6060,6325.589164998414
2015-07-29,886,886,7226,7623.027130490116
2015-07-29,887,887,7547,8277.351339776274
2015-07-29,888,888,8930,7281.65908000612
2015-07-29,889,889,4606,7601.895835747714
2015-07-29,883,883,4243,7614.236289373997
2015-07-29,977,977,5094,6786.0134051553705
2015-07-29,978,978,7438,7636.9158976491135
2015-07-29,979,979,7017,7128.1798315826
2015-07-29,1080,1080,11630,7302.249865233408
2015-07-29,1079,1079,9099,9840.28656862332
2015-07-29,1078,1078,9988,7006.946352762016
2015-07-29,1077,1077,4456,6647.961732738962
2015-07-29,1076,1076,3155,4948.5099956265485
2015-07-29,1075,1075,11597,11045.035773067719
2015-07-29,1074,1074,5597,6851.730446377737
2015-07-29,1073,1073,6528,7119.395140811598
2015-07-29,1072,1072,7770,7144.492208672093
2015-07-29,1071,1071,5780,6939.9792736953905
2015-07-29,1070,1070,8697,8069.669003582531
2015-07-29,1069,1069,9573,7938.285592570701
2015-07-29,1068,1068,4950,7137.838918351173
2015-07-29,1067,1067,6999,6840.700308436176
2015-07-29,1066,1066,9573,11476.024884716839
2015-07-29,1065,1065,4611,7066.969459692851
2015-07-29,1064,1064,10554,11776.429364094081
2015-07-29,1050,1050,7633,7202.455097403126
2015-07-29,1051,1051,10153,8333.5514977036
2015-07-29,1052,1052,7743,7202.455097403126
2015-07-29,1053,1053,10235,10481.907325762953
2015-07-29,1054,1054,6631,7202.455097403126
2015-07-29,1055,1055,8686,8772.654046768334
2015-07-29,1081,1081,7707,7592.506845302869
2015-07-29,1056,1056,5532,7157.326728801297
2015-07-29,1058,1058,7467,8239.51945309451
2015-07-29,1059,1059,10134,7712.38642567832
2015-07-29,1060,1060,8159,7161.581567525212
2015-07-29,1061,1061,9129,7661.874447410593
2015-07-29,1062,1062,7050,7625.902523890945
2015-07-29,1063,1063,4906,6798.47212771627
2015-07-29,1057,1057,6312,7621.418408865921
2015-07-29,1049,1049,4898,5941.190989497216
2015-07-29,1082,1082,7176,6776.999904954144
2015-07-29,1084,1084,6641,7211.025338349642
2015-07-29,558,558,4046,7464.148318289277
2015-07-29,1114,1114,25840,22973.174376807405
2015-07-29,1113,1113,6640,7284.554758371228
2015-07-29,1112,1112,9179,10273.065774085153
2015-07-29,1111,1111,4907,6497.0790828329455
2015-07-29,1110,1110,4600,5384.113169803358
2015-07-29,1109,1109,6212,6480.0791199679625
2015-07-29,1108,1108,6302,6747.895110724149
2015-07-29,1107,1107,8168,6561.419137591054
2015-07-29,1106,1106,5536,6481.357177271919
2015-07-29,1105,1105,5662,6687.1362763576735
2015-07-29,1104,1104,5275,5833.827651870529
2015-07-29,1103,1103,6834,6559.635697782328
2015-07-29,1102,1102,7403,6607.842563671129
2015-07-29,1101,1101,11187,10789.201501934434
2015-07-29,1100,1100,5280,6612.408256574863
2015-07-29,1099,1099,9310,8651.282847355014
2015-07-29,1085,1085,7584,8710.153070277618
2015-07-29,1086,1086,6662,8088.626240363245
2015-07-29,1087,1087,5847,6830.319126562307
2015-07-29,1088,1088,5474,6635.8921969158555
2015-07-29,1089,1089,10138,10789.201501934434
2015-07-29,1090,1090,7809,7385.578338695199
2015-07-29,1083,1083,7005,6620.332422621661
2015-07-29,1091,1091,9694,9007.386161517847
2015-07-29,1093,1093,9169,9002.052924085358
2015-07-29,1094,1094,5188,6527.002606571024
2015-07-29,1095,1095,4920,6520.140613275829
2015-07-29,1096,1096,5487,6619.182777909449
2015-07-29,1097,1097,10053,10229.323254953892
2015-07-29,1098,1098,5477,5892.699689313869
2015-07-29,1092,1092,14498,11589.766286527713
2015-07-29,839,839,4616,5832.177880695688
2015-07-29,1048,1048,8576,7123.919399804692
2015-07-29,1046,1046,9427,8248.901973541744
2015-07-29,1010,1010,10925,7281.65908000612
2015-07-29,1009,1009,5223,5406.970125195745
2015-07-29,1008,1008,6633,6452.471520497069
2015-07-29,1007,1007,8479,7636.9158976491135
2015-07-29,1006,1006,7646,7281.65908000612
2015-07-29,1005,1005,6124,7636.9158976491135
2015-07-29,1004,1004,6691,6760.272758769132
2015-07-29,1003,1003,8332,8298.826852855953
2015-07-29,1002,1002,6551,7446.728657913041
2015-07-29,1001,1001,7005,6570.517956694525
2015-07-29,1000,1000,8193,7321.50529974627
2015-07-29,999,999,11088,10812.276994227497
2015-07-29,998,998,4680,6718.872557296762
2015-07-29,997,997,5410,7202.455097403126
2015-07-29,996,996,7735,7180.598489214684
2015-07-29,995,995,9967,7636.9158976491135
2015-07-29,994,994,5404,7128.1798315826
2015-07-29,980,980,7118,7636.9158976491135
2015-07-29,981,981,7953,7824.613295157354
2015-07-29,982,982,9492,7601.895835747714
2015-07-29,983,983,9776,10441.694937018552
2015-07-29,984,984,7979,7097.138576507085
2015-07-29,985,985,10186,7287.516849949703
2015-07-29,1011,1011,7755,7338.512537736216
2015-07-29,986,986,5009,6805.931505425746
2015-07-29,988,988,4522,5291.21425947962
2015-07-29,989,989,6085,7067.117864589215
