Store_ID,Store_Name,State,Region,Category,Priority,Action_Type,Recommendation,Current_Stock,Days_Supply,Decision
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),2666.27,15.8,OK
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,8109.98,18.1,OK
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,936.17,11.9,MONITOR
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,936.17,11.9,MONITOR
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Home Care,HIGH,Reorder,Stock dropping (risk: 96%) — Plan order of 2353 units within 3 days,915.53,6.8,REORDER SOON
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Home Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,915.53,6.8,REORDER SOON
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,915.53,6.8,REORDER SOON
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1571.1,14.0,MONITOR
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,1571.1,14.0,MONITOR
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Personal Care,MEDIUM,Monitor,"Inventory watchlist — 10 days supply remaining, monitor closely",1992.57,9.8,WATCHLIST
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Personal Care,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,1992.57,9.8,WATCHLIST
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1992.57,9.8,WATCHLIST
43,"Reliance Smart - Park Street, Kolkata",West Bengal / Assam,East India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,4612.09,16.4,OK
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,472.28,9.1,MONITOR
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,472.28,9.1,MONITOR
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Dairy & Eggs,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 1238 units of Dairy & Eggs immediately,300.69,4.3,REORDER NOW
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,300.69,4.3,REORDER NOW
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,300.69,4.3,REORDER NOW
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,409.69,15.8,OK
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,409.69,15.8,OK
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Fresh Produce,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 2223 units within 3 days,660.52,5.1,REORDER SOON
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,660.52,5.1,REORDER SOON
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),660.52,5.1,REORDER SOON
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,3313.81,9.6,MONITOR
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Health & Wellness,HIGH,Reorder,Stock dropping (risk: 99%) — Plan order of 994 units within 3 days,353.57,5.8,REORDER SOON
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,353.57,5.8,REORDER SOON
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,353.57,5.8,REORDER SOON
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Home Care,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 1926 units of Home Care immediately,386.18,3.7,REORDER NOW
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,386.18,3.7,REORDER NOW
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,386.18,3.7,REORDER NOW
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Kitchen & Dining,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",688.93,8.0,WATCHLIST
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,688.93,8.0,WATCHLIST
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,688.93,8.0,WATCHLIST
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Personal Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1610.14,10.3,MONITOR
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1610.14,10.3,MONITOR
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,1876.64,8.7,MONITOR
44,"DMart - Salt Lake, Kolkata",West Bengal / Assam,East India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,1876.64,8.7,MONITOR
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,684.95,13.9,OK
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,684.95,13.9,OK
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Dairy & Eggs,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 1196 units of Dairy & Eggs immediately,263.32,4.0,REORDER NOW
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,263.32,4.0,REORDER NOW
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,263.32,4.0,REORDER NOW
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,307.14,12.5,OK
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,307.14,12.5,OK
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1126.36,9.1,MONITOR
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),1126.36,9.1,MONITOR
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,4198.55,12.8,OK
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,840.93,14.6,OK
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,840.93,14.6,OK
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,879.87,8.9,MONITOR
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,879.87,8.9,MONITOR
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Kitchen & Dining,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 1385 units within 3 days,443.32,5.4,REORDER SOON
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,443.32,5.4,REORDER SOON
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,443.32,5.4,REORDER SOON
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Personal Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1418.13,9.6,MONITOR
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1418.13,9.6,MONITOR
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,2749.58,13.4,OK
45,"Star Bazaar - Janpath, Bhubaneswar",West Bengal / Assam,East India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,2749.58,13.4,OK
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,755.57,11.2,MONITOR
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,755.57,11.2,MONITOR
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,990.4,11.0,MONITOR
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,990.4,11.0,MONITOR
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Electronics & Appliances,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 546 units within 3 days,196.72,5.8,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,196.72,5.8,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,196.72,5.8,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Fresh Produce,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 2716 units within 3 days,985.38,5.9,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,985.38,5.9,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),985.38,5.9,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,4413.75,9.8,MONITOR
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Health & Wellness,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 1316 units within 3 days,407.12,5.2,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,407.12,5.2,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,407.12,5.2,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Home Care,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 2213 units within 3 days,744.07,5.5,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,744.07,5.5,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,744.07,5.5,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Kitchen & Dining,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 1858 units within 3 days,608.61,5.4,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,608.61,5.4,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,608.61,5.4,REORDER SOON
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Personal Care,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,1791.41,8.8,MONITOR
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1791.41,8.8,MONITOR
46,"Decathlon - New Town, Kolkata",West Bengal / Assam,East India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,3673.54,13.1,OK
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1145.77,20.6,OK
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,1145.77,20.6,OK
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Monitor,"Inventory watchlist — 10 days supply remaining, monitor closely",703.86,9.5,WATCHLIST
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,703.86,9.5,WATCHLIST
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,703.86,9.5,WATCHLIST
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,431.55,15.5,MONITOR
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,431.55,15.5,MONITOR
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,2576.62,18.5,OK
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),2576.62,18.5,OK
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Groceries & Staples,MEDIUM,Monitor,"Inventory watchlist — 10 days supply remaining, monitor closely",3763.61,10.1,WATCHLIST
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,3763.61,10.1,WATCHLIST
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,919.2,14.2,MONITOR
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,919.2,14.2,MONITOR
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Home Care,MEDIUM,Monitor,"Inventory watchlist — 10 days supply remaining, monitor closely",1138.43,10.2,WATCHLIST
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1138.43,10.2,WATCHLIST
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,1138.43,10.2,WATCHLIST
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Kitchen & Dining,CRITICAL,Reorder,ML predicts stockout risk 99% — Order 1934 units of Kitchen & Dining immediately,391.51,4.2,REORDER NOW
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,391.51,4.2,REORDER NOW
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,391.51,4.2,REORDER NOW
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Personal Care,CRITICAL,Reorder,ML predicts stockout risk 99% — Order 3537 units of Personal Care immediately,638.89,3.8,REORDER NOW
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Personal Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,638.89,3.8,REORDER NOW
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,638.89,3.8,REORDER NOW
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Snacks & Beverages,MEDIUM,Monitor,"Inventory watchlist — 10 days supply remaining, monitor closely",2263.53,9.7,WATCHLIST
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,2263.53,9.7,WATCHLIST
47,"Zudio - Boring Road, Patna",West Bengal / Assam,East India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,2263.53,9.7,WATCHLIST
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1026.24,15.0,OK
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,1026.24,15.0,OK
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,973.99,10.7,MONITOR
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,973.99,10.7,MONITOR
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,383.23,11.2,MONITOR
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,383.23,11.2,MONITOR
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Fresh Produce,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",1308.35,7.7,WATCHLIST
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1308.35,7.7,WATCHLIST
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),1308.35,7.7,WATCHLIST
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Groceries & Staples,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 8430 units of Groceries & Staples immediately,1590.89,3.5,REORDER NOW
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,1590.89,3.5,REORDER NOW
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Health & Wellness,HIGH,Reorder,Stock dropping (risk: 98%) — Plan order of 1264 units within 3 days,497.21,6.2,REORDER SOON
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,497.21,6.2,REORDER SOON
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,497.21,6.2,REORDER SOON
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1241.7,9.1,MONITOR
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,1241.7,9.1,MONITOR
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Kitchen & Dining,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 1904 units within 3 days,596.61,5.3,REORDER SOON
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,596.61,5.3,REORDER SOON
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,596.61,5.3,REORDER SOON
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Personal Care,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 3672 units of Personal Care immediately,830.9,4.1,REORDER NOW
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Personal Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,830.9,4.1,REORDER NOW
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,830.9,4.1,REORDER NOW
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Snacks & Beverages,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,3720.44,13.0,OK
48,"Max Fashion - GS Road, Guwahati",West Bengal / Assam,East India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,3720.44,13.0,OK
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,563.77,12.9,OK
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,563.77,12.9,OK
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,536.59,9.2,MONITOR
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,536.59,9.2,MONITOR
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Electronics & Appliances,HIGH,Reorder,Stock dropping (risk: 99%) — Plan order of 366 units within 3 days,121.99,5.6,REORDER SOON
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,121.99,5.6,REORDER SOON
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,121.99,5.6,REORDER SOON
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Fresh Produce,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 2108 units of Fresh Produce immediately,334.08,3.1,REORDER NOW
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,334.08,3.1,REORDER NOW
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),334.08,3.1,REORDER NOW
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Groceries & Staples,HIGH,Reorder,Stock dropping (risk: 99%) — Plan order of 4652 units within 3 days,1858.82,6.4,REORDER SOON
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,1858.82,6.4,REORDER SOON
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,435.76,8.6,MONITOR
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,435.76,8.6,MONITOR
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Home Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1276.3,14.6,OK
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,1276.3,14.6,OK
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,904.76,12.5,MONITOR
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,904.76,12.5,MONITOR
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Personal Care,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",898.35,6.8,WATCHLIST
49,"Reliance Digital - South City Mall, Kolkata",West Bengal / Assam,East India,Personal Care,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,898.35,6.8,WATCHLIST
