Store,Region,Product_Category,Avg_Daily_Demand,Std_Daily_Demand,Safety_Stock,Reorder_Point,Current_Inventory,Days_Of_Supply,Stockout_Risk
733,East-India,Footwear & Shoes,9279.077,3355.604,14648.8545,79602.39,79750.13412711927,8.594619147072008,0.0
734,East-India,Home Decor,5188.5034,753.4203,3289.0483,39608.57,34403.75387890589,6.630766351576315,0.13140631920136567
735,East-India,Games & Toys,4632.708,633.6069,2766.0042,35194.96,31995.93483290971,6.906529567361562,0.09089443543554981
736,East-India,Sports Products,5354.247,830.7473,3626.6187,41106.348,15807.717727452176,2.952369870098199,0.6154433894335856
737,East-India,Tupperware,5448.7017,664.0915,2899.0845,41039.996,51251.72597431941,9.406227239252017,0.0
738,East-India,Furniture,6973.789,418.4601,1826.7832,50643.305,44416.62067141084,6.369080032869268,0.12295177130543884
739,East-India,Pet Care,7996.6904,1878.0664,8198.68,64175.51,64092.32249225589,8.014856027728028,0.0012962767925979361
740,East-India,Food,6891.009,410.17133,1790.5985,50027.66,47195.2928592282,6.848822038093637,0.05661602577805056
741,East-India,Clothing & Apparel,6908.3423,446.77338,1950.3845,50308.777,63060.07042378315,9.128104517820208,0.0
742,East-India,Electronics & Gadgets,6868.861,453.05814,1977.8204,50059.848,69201.44274592177,10.074660756629324,0.0
743,East-India,Footwear & Shoes,4903.4883,1477.4131,6449.631,40774.047,33241.04328809172,6.779060411992643,0.18474996141545683
744,East-India,Home Decor,5889.803,637.08417,2781.184,44009.805,25860.250644917287,4.390681601286934,0.41239796839493104
745,East-India,Games & Toys,5916.479,1305.5032,5699.1606,47114.51,47889.37632518046,8.094235827349738,0.0
746,East-India,Sports Products,6205.884,638.7142,2788.3,46229.49,65234.74402816433,10.511757268664404,0.0
747,East-India,Tupperware,6259.979,1482.9749,6473.911,50293.76,47549.69695722187,7.5958237124358865,0.054560738106513774
748,East-India,Furniture,5606.3506,509.95337,2226.196,41470.65,37716.89893962899,6.727531281085935,0.09051581393833877
749,East-India,Pet Care,5130.568,1193.4093,5209.816,41123.793,24015.449970703212,4.68085611068693,0.4160205507076507
750,East-India,Food,5865.683,532.43097,2324.3218,43384.1,67842.7875658516,11.566050593936751,0.0
751,East-India,Clothing & Apparel,8736.903,2991.6125,13059.854,74218.18,88038.00826045028,10.076568897788988,0.0
752,East-India,Electronics & Gadgets,5716.8047,678.75665,2963.105,42980.74,66193.14849562483,11.57869686196531,0.0
753,East-India,Footwear & Shoes,6300.0176,909.53937,3970.5847,48070.71,28953.225989031685,4.595737334061327,0.39769507410290345
754,East-India,Home Decor,6396.0728,1028.7676,4491.0737,49263.582,46204.946098795466,7.223955679768791,0.06208716066392229
755,East-India,Games & Toys,8247.804,288.43063,1259.141,58993.766,105962.42342509783,12.847350293336872,0.0
756,East-India,Sports Products,16594.46,2869.4185,12526.416,128687.64,141465.27218825647,8.524848907178095,0.0
757,East-India,Tupperware,6531.4165,408.37112,1782.7397,47502.652,44501.31363918936,6.813424563044543,0.06318254995198251
758,East-India,Furniture,4581.3223,1069.3964,4668.4385,36737.695,15527.698453514968,3.389348653777061,0.5773360761628488
759,East-India,Pet Care,5992.865,435.90744,1902.9493,43853.004,64815.76285355156,10.815488137755736,0.0
760,East-India,Food,7531.9575,390.10846,1703.0144,54426.72,67400.24629953416,8.948569628115587,0.0
761,East-India,Clothing & Apparel,7811.318,333.95825,1457.8912,56137.117,91139.3442082184,11.667601512605833,0.0
762,East-India,Electronics & Gadgets,6027.0713,899.4735,3926.642,46116.14,51474.42609884824,8.540537124931701,0.0
763,East-India,Footwear & Shoes,5401.207,1224.8633,5347.128,43155.58,36792.46810462749,6.811897394740787,0.1474458296431988
764,East-India,Home Decor,3582.58,1048.4142,4576.8413,29654.902,42551.32853283356,11.877286091286331,0.0
765,East-India,Games & Toys,8089.704,856.7732,3740.2344,60368.164,85646.95616903478,10.587155610857552,0.0
766,East-India,Sports Products,6425.2466,473.00125,2064.8818,47041.61,36778.02633238242,5.723986754879619,0.2181809504177403
767,East-India,Tupperware,6532.207,494.17923,2157.3342,47882.785,44351.76728300408,6.7897063076576964,0.07374295086895177
768,East-India,Furniture,11324.426,599.987,2619.2368,81890.22,101589.85677453142,8.97086163456827,0.0
769,East-India,Pet Care,7126.924,1404.968,6133.373,56021.844,35663.25688382235,5.004018247407716,0.3634044419713988
770,East-India,Food,7731.105,429.17206,1873.5461,55991.28,32435.539443813417,4.195459707992065,0.42070374673175714
771,East-India,Clothing & Apparel,5633.0513,1376.3585,6008.4785,45439.836,42452.78356697398,7.536374432911322,0.0657364250750057
772,East-India,Electronics & Gadgets,5162.535,3324.3428,14512.384,50650.13,67926.10083061812,13.15750862217058,0.0
773,East-India,Footwear & Shoes,7731.539,430.28107,1878.3875,55999.16,51385.837720831616,6.646262445994286,0.08238199327536694
774,East-India,Home Decor,8736.903,2991.6125,13059.854,74218.18,120697.05469055043,13.81462633447492,0.0
775,East-India,Games & Toys,6571.478,946.9166,4133.7544,50134.1,71102.36187037689,10.819843203389222,0.0
776,Tamil Nadu,Sports Products,6030.1797,797.90955,3483.2659,45694.523,55720.39770643639,9.240254949937823,0.0
777,Tamil Nadu,Tupperware,5901.893,520.5064,2272.2654,43585.516,36712.873517788736,6.220525025565017,0.1576817896647578
778,Tamil Nadu,Furniture,6267.45,832.04724,3632.2935,47504.445,65631.08442804181,10.471736094070293,0.0
779,Tamil Nadu,Pet Care,5719.78,1204.9303,5260.111,45298.566,23739.589516580036,4.150437675623124,0.4759306662450006
780,Tamil Nadu,Food,5425.5938,1256.3455,5484.563,43463.72,46078.13458146933,8.492735856139124,0.0
781,Tamil Nadu,Clothing & Apparel,8706.404,2981.1033,13013.975,73958.805,52860.633397093334,6.071465509138677,0.2852692303445587
782,Tamil Nadu,Electronics & Gadgets,5923.683,566.29034,2472.1345,43937.914,51320.049821899214,8.663537347992248,0.0
783,Tamil Nadu,Footwear & Shoes,6116.713,741.1584,3235.5193,46052.51,43210.123861680244,7.064272041917775,0.061720582678066946
784,Tamil Nadu,Home Decor,6041.6494,808.1496,3527.9685,45819.516,50908.40921361571,8.426243518056785,0.0
785,Tamil Nadu,Games & Toys,6021.4673,783.30005,3419.488,45569.758,72704.34423609715,12.074190690253092,0.0
786,Tamil Nadu,Sports Products,3420.9592,1183.0369,5164.5347,29111.25,25968.452951320185,7.590985807389483,0.10795816217715883
787,Tamil Nadu,Tupperware,9162.394,338.90656,1479.493,65616.25,62936.04011341536,6.868951845145,0.04084673974182679
788,Tamil Nadu,Furniture,10103.841,1332.6552,5817.692,76544.58,85162.64285261054,8.428739562226848,0.0
789,Tamil Nadu,Pet Care,6268.5425,470.77933,2055.1821,45934.98,31305.91061209714,4.994129131235646,0.31847340974935545
790,Tamil Nadu,Food,6592.7974,435.2824,1900.2207,48049.805,35997.22263370848,5.4600832772740615,0.2508351934451663
791,Tamil Nadu,Clothing & Apparel,6564.726,444.59262,1940.8644,47893.945,45979.23062631974,7.003983122295259,0.03997822007953338
792,Tamil Nadu,Electronics & Gadgets,6265.669,622.26587,2716.495,46576.18,65880.5196359314,10.51452290424923,0.0
793,Tamil Nadu,Footwear & Shoes,4228.272,931.8552,4068.0044,33665.91,36414.44913768218,8.612135021864782,0.0
794,Tamil Nadu,Home Decor,6232.522,459.50848,2005.9794,45633.633,67989.60644695042,10.908843441746232,0.0
795,Tamil Nadu,Games & Toys,5998.721,804.6269,3512.5903,45503.637,60785.57711962524,10.133089233536387,0.0
796,Tamil Nadu,Sports Products,6585.3677,424.3382,1852.444,47950.02,49339.259732424165,7.492255886315541,0.0
797,Tamil Nadu,Tupperware,5071.278,610.0995,2663.3828,38162.33,18367.369154132866,3.621842415755794,0.5187041761715667
798,Tamil Nadu,Furniture,6555.1255,443.0897,1934.3033,47820.184,29007.640290459258,4.425184589115325,0.393401737289639
799,Tamil Nadu,Pet Care,9263.927,517.88293,2260.8125,67108.3,72995.78314189194,7.879572566820304,0.0
800,Tamil Nadu,Food,4893.393,611.4912,2669.4585,36923.207,18678.88493042061,3.8171642206005214,0.494115315752185
801,Tamil Nadu,Clothing & Apparel,4495.959,854.2823,3729.3604,35201.074,19326.07235269914,4.298542851450351,0.4509806083586783
802,Tamil Nadu,Electronics & Gadgets,6030.7124,782.7998,3417.3042,45632.293,51795.65770769042,8.588646622836928,0.0
803,Tamil Nadu,Footwear & Shoes,6031.1636,882.55707,3852.7935,46070.938,59585.62377519307,9.879623233881784,0.0
804,Tamil Nadu,Home Decor,5412.6436,726.0446,3169.5403,41058.043,20768.76112739237,3.8370827337052416,0.4941609578615367
805,Tamil Nadu,Games & Toys,5224.869,1025.9529,4478.7866,41052.87,63468.250828832526,12.147337879784763,0.0
806,Tamil Nadu,Sports Products,5949.0933,446.67172,1949.9408,43593.594,60503.35447850482,10.17018086904639,0.0
807,Tamil Nadu,Tupperware,9278.513,732.81616,3199.101,68148.69,32046.450507130798,3.4538348504195775,0.5297568935992965
808,Tamil Nadu,Furniture,6488.253,853.79297,3727.2244,49144.992,19455.702350125972,2.9986041791165245,0.6041162795204489
809,Tamil Nadu,Pet Care,6786.0063,436.29016,1904.6202,49406.664,63516.40105277615,9.35990887699559,0.0
810,Tamil Nadu,Food,6522.5566,451.15024,1969.4916,47627.39,19787.167305823426,3.0336520472020605,0.5845422760692461
811,Tamil Nadu,Clothing & Apparel,6718.4663,376.03833,1641.5914,48670.855,78609.84221458556,11.700563581606987,0.0
812,Tamil Nadu,Electronics & Gadgets,5910.172,556.11255,2427.7034,43798.906,38594.050163907996,6.5301062270558745,0.11883529822373143
813,Tamil Nadu,Footwear & Shoes,7770.746,1787.8579,7804.875,62200.098,100947.83885093506,12.990752449385429,0.0
814,Tamil Nadu,Home Decor,6642.1196,1809.9185,7901.18,54396.016,67025.98140263335,10.091053029358106,0.0
815,Tamil Nadu,Games & Toys,6040.0747,823.50287,3594.993,45875.516,70099.5783749049,11.605746911259557,0.0
816,Tamil Nadu,Sports Products,6777.995,369.90704,1614.8253,49060.79,47365.91563774818,6.988189696041337,0.03454639554599647
817,Tamil Nadu,Tupperware,15111.93,2847.8748,12432.367,118215.875,109066.02403869006,7.217213571930872,0.07739951137112461
818,Tamil Nadu,Furniture,6261.378,881.80774,3849.5225,47679.168,23140.109045747093,3.6956895599659156,0.5146704518645618
819,Tamil Nadu,Pet Care,9542.03,2634.7869,11502.135,78296.34,76795.93070889509,8.048175127118883,0.019163258068546934
820,Tamil Nadu,Food,9395.265,1574.5837,6873.829,72640.68,117014.74053266832,12.454650817327291,0.0
821,Tamil Nadu,Clothing & Apparel,8615.737,1439.7454,6285.1934,66595.35,58885.32795209024,6.834624347245701,0.11577420089409497
822,Tamil Nadu,Electronics & Gadgets,6343.9307,983.66644,4294.1855,48701.703,66256.23089905492,10.444034528054887,0.0
823,Tamil Nadu,Footwear & Shoes,5694.8643,868.6947,3792.2773,43656.33,62196.28346627625,10.921469002698752,0.0
824,Tamil Nadu,Home Decor,5893.335,782.1557,3414.4924,44667.836,74025.42776086966,12.560872282252532,0.0
825,Tamil Nadu,Games & Toys,6192.67,906.8359,3958.7825,47307.47,36944.87235738116,5.96590369315132,0.21904778814907194
826,Tamil Nadu,Sports Products,6596.81,467.8455,2042.3746,48220.047,54829.433531857205,8.311507083704827,0.0
827,Tamil Nadu,Tupperware,9054.481,391.8719,1710.7126,65092.082,69487.03744416816,7.6743254557268505,0.0
828,Tamil Nadu,Furniture,4847.6816,723.842,3159.9246,37093.7,17839.15780900457,3.6799359222575947,0.5190784908293188
829,Tamil Nadu,Pet Care,8057.3843,293.91907,1283.1006,57684.793,82104.81509935105,10.190008602446632,0.0
830,Tamil Nadu,Food,5965.3364,580.6694,2534.906,44292.26,49810.26998250309,8.349951524482492,0.0
831,Tamil Nadu,Clothing & Apparel,9852.084,3091.8455,13497.419,82462.01,141125.502623475,14.324431546391024,0.0
832,Tamil Nadu,Electronics & Gadgets,6029.7793,594.426,2594.9604,44803.414,41390.60521474302,6.8643648758743385,0.07617296402895041
833,Tamil Nadu,Footwear & Shoes,5735.868,551.43787,2407.2961,42558.375,31510.171823640016,5.493531392695495,0.2596011519791342
834,Tamil Nadu,Home Decor,5011.1973,706.36224,3083.617,38162.0,18740.001873660643,3.739625658365173,0.5089355412803144
835,Tamil Nadu,Games & Toys,5773.1885,571.73114,2495.8862,42908.207,81265.51949021869,14.076366953916981,0.0
836,Tamil Nadu,Sports Products,5846.8413,603.7456,2635.645,43563.535,39413.197749695486,6.74093851183639,0.09527090470661839
837,Tamil Nadu,Tupperware,3966.557,1029.165,4492.809,32258.707,11539.97069755259,2.90931682887852,0.6422680336699959
838,Tamil Nadu,Furniture,6030.3237,569.9157,2487.961,44700.227,32288.321649927926,5.354326416472186,0.27766984346752044
839,Tamil Nadu,Pet Care,8076.7617,295.69498,1290.8533,57828.184,28830.25462531771,3.569531407419015,0.5014497631837489
840,Tamil Nadu,Food,9605.915,3827.918,16710.734,83952.14,51293.33510343228,5.339765643860859,0.38901694797097647
841,Tamil Nadu,Clothing & Apparel,3230.085,963.29834,4205.269,26815.863,30494.385113250362,9.440737776878683,0.0
842,Tamil Nadu,Electronics & Gadgets,12131.126,2634.072,11499.014,96416.9,91668.2896939109,7.556453528799823,0.049250793383146106
843,Tamil Nadu,Footwear & Shoes,8329.059,274.368,1197.7507,59501.16,75378.26947675893,9.050034722209979,0.0
844,Tamil Nadu,Home Decor,4387.771,1026.4307,4480.8726,35195.27,33491.22286540779,7.632855701727285,0.04841692331207123
845,Tamil Nadu,Games & Toys,6023.1104,551.8757,2409.2075,44570.98,67573.23759011143,11.218993783267104,0.0
846,Tamil Nadu,Sports Products,6056.991,618.0048,2697.8936,45096.832,32060.20319352631,5.293090591849157,0.2890808123437565
847,Tamil Nadu,Tupperware,6888.5566,1025.4408,4476.551,52696.45,72102.52838877896,10.467000875561805,0.0
848,Tamil Nadu,Furniture,6257.3823,859.7605,3753.2756,47554.953,41885.10088709017,6.693709720273426,0.11922737518017117
849,Tamil Nadu,Pet Care,6576.9824,451.34244,1970.3307,48009.207,67098.44210136292,10.202010252938178,0.0
850,Tamil Nadu,Food,5992.5166,687.5988,3001.7056,44949.324,30958.151819676812,5.166135344807342,0.3112654671065546
851,Tamil Nadu,Clothing & Apparel,5462.074,469.5969,2050.0203,40284.54,34018.87694393711,6.228197490828376,0.15553515726820016
852,Tamil Nadu,Electronics & Gadgets,5656.315,606.0745,2645.812,42240.016,72254.87702828119,12.774196234963798,0.0
853,Tamil Nadu,Footwear & Shoes,7831.4595,319.58786,1395.1573,56215.37,61611.40721600341,7.867167982049998,0.0
854,Tamil Nadu,Home Decor,6272.248,705.5514,3080.0771,46985.812,65247.433032011075,10.402559424370832,0.0
855,Tamil Nadu,Games & Toys,5813.9204,549.06055,2396.918,43094.36,40914.55870861928,7.037344136522106,0.05058204131571958
856,Tamil Nadu,Sports Products,6386.581,335.7296,1465.6241,46171.69,21804.693152204247,3.4141417709245947,0.527747576748885
857,Tamil Nadu,Tupperware,6052.6987,610.4084,2664.7314,45033.62,31414.932873462676,5.1902356737702275,0.3024115736093315
858,Tamil Nadu,Furniture,5732.941,537.4158,2346.083,42476.668,40036.31026545381,6.983555358117864,0.057451721615536265
859,Tamil Nadu,Pet Care,6499.376,1716.6782,7494.1406,52989.773,47775.08745911006,7.350719150791174,0.09840928994611615
860,Tamil Nadu,Food,6581.0386,463.47476,2023.2942,48090.562,50441.162961104754,7.664620468676214,0.0
861,Tamil Nadu,Clothing & Apparel,5608.396,633.80774,2766.8809,42025.656,57832.61138343317,10.311791717937465,0.0
862,Tamil Nadu,Electronics & Gadgets,6463.757,756.7951,3303.781,48550.08,50843.25041929337,7.865897760357052,0.0
863,Tamil Nadu,Footwear & Shoes,6533.255,1719.8412,7507.9487,53240.734,43474.41309198345,6.654326805212313,0.1834370129876059
864,Tamil Nadu,Home Decor,5634.1934,584.5747,2551.9548,41991.305,71619.11635262087,12.71151197419422,0.0
865,Tamil Nadu,Games & Toys,6532.471,387.92,1693.4607,47420.758,71944.3547392672,11.0133443579381,0.0
866,Tamil Nadu,Sports Products,6044.3286,607.2113,2650.7744,44961.074,14517.765882607313,2.40188229519939,0.6771036694547434
867,Tamil Nadu,Tupperware,4842.0566,1287.1776,5619.16,39513.56,16434.70361992416,3.394157656487639,0.5840743227180836
868,Tamil Nadu,Furniture,6726.5737,799.82007,3491.6062,50577.62,32153.74092561898,4.780106814257472,0.3642694094682857
869,Tamil Nadu,Pet Care,5078.9897,659.68164,2879.8333,38432.76,15264.192224542145,3.0053599214847466,0.6028338443059303
870,Tamil Nadu,Food,9178.727,2783.5212,12151.433,76402.516,78983.46771201998,8.605057267389316,0.0
871,Tamil Nadu,Clothing & Apparel,6522.19,451.0852,1969.2078,47624.535,65940.7906093987,10.110222364235716,0.0
872,Tamil Nadu,Electronics & Gadgets,6312.913,753.938,3291.3083,47481.7,93387.58697059134,14.793105132180479,0.0
873,Tamil Nadu,Footwear & Shoes,3802.3013,914.9278,3994.1077,30610.217,30324.56550462512,7.975318985800289,0.009331893796944381
874,Tamil Nadu,Home Decor,4846.0073,700.36096,3057.4185,36979.47,35481.20399419829,7.321739655009374,0.04051612439136818
875,Tamil Nadu,Games & Toys,6035.5547,586.74243,2561.418,44810.3,69887.3008859915,11.579267276085218,0.0
876,Tamil Nadu,Sports Products,10354.822,6044.553,26387.434,98871.19,79134.89120995706,7.6423225024983665,0.19961625615190412
877,Tamil Nadu,Tupperware,5634.601,1105.6517,4826.711,44268.918,29451.605000224772,5.22691928182481,0.33471143295133077
878,Tamil Nadu,Furniture,9614.063,3824.7283,16696.812,83995.26,75146.55262399433,7.816315422421458,0.10534767579686892
879,Tamil Nadu,Pet Care,3748.3188,602.95026,2632.173,28870.406,42906.421846753095,11.446844196187214,0.0
880,Tamil Nadu,Food,6578.352,456.01544,1990.7306,48039.195,36930.56387412873,5.61395370588943,0.23124099740031978
881,Tamil Nadu,Clothing & Apparel,3639.0095,616.60315,2691.7747,28164.842,37608.7319768891,10.3348814436595,0.0
882,Tamil Nadu,Electronics & Gadgets,6763.4746,258.4104,1128.0879,48472.406,61656.95469184216,9.11616561794704,0.0
883,Tamil Nadu,Footwear & Shoes,4809.699,728.75586,3181.376,36849.27,42373.46048365933,8.810002155326426,0.0
884,Tamil Nadu,Home Decor,6566.1494,449.74677,1963.3647,47926.41,20590.291625847167,3.135824412059469,0.5703769266523705
885,Tamil Nadu,Games & Toys,7661.454,1011.395,4415.2344,58045.414,108069.16530393623,14.10556845624074,0.0
886,Tamil Nadu,Sports Products,6547.8623,436.3489,1904.8766,47739.91,45047.58455958605,6.879739136746549,0.05639569885766689
887,Tamil Nadu,Tupperware,6009.9385,577.18396,2519.6904,44589.26,43275.830062226036,7.20071099412959,0.02945623241776304
888,Tamil Nadu,Furniture,6285.165,711.1946,3104.7126,47100.867,41473.786554648104,6.598678999976485,0.11946872677421223
889,Tamil Nadu,Pet Care,4450.3765,871.2006,3803.217,34955.85,17524.303048552523,3.9377125029731146,0.49867326169355075
890,Tamil Nadu,Food,6250.0527,681.4051,2974.6667,46725.035,66693.2927690249,10.670836807858418,0.0
891,Tamil Nadu,Clothing & Apparel,6423.767,872.9837,3811.0012,48777.37,89616.58520640098,13.950783699503774,0.0
892,Tamil Nadu,Electronics & Gadgets,5498.77,1134.0121,4950.5176,43441.906,57466.04993391323,10.450709836890397,0.0
893,Tamil Nadu,Footwear & Shoes,6208.174,568.98596,2483.9023,45941.12,77615.18597152564,12.502096126868128,0.0
894,Tamil Nadu,Home Decor,7865.663,551.95294,2409.5447,57469.184,90814.81008669696,11.545728452196073,0.0
895,Tamil Nadu,Games & Toys,8174.2676,257.15952,1122.6272,58342.504,51178.66480713003,6.260948068801695,0.12278936657623528
896,Tamil Nadu,Sports Products,7865.663,551.95294,2409.5447,57469.184,25197.332505881936,3.2034594198333495,0.5615505401294365
897,Tamil Nadu,Tupperware,5682.3237,530.0586,2313.9653,42090.23,56588.240920751115,9.958644316113789,0.0
898,Tamil Nadu,Furniture,5373.3228,1339.7161,5848.5166,43461.773,18808.458135195895,3.500340291586373,0.567241356079422
899,Tamil Nadu,Pet Care,5553.8164,933.44037,4074.9243,42951.64,35325.943143482174,6.360660950860392,0.17754147153762712
900,Tamil Nadu,Food,6238.338,657.03253,2868.2686,46536.637,45911.11959792357,7.359511524202463,0.013441390803697748
901,Tamil Nadu,Clothing & Apparel,6424.3965,426.23917,1860.7426,46831.516,50027.3558247427,7.787090343258855,0.0
902,Tamil Nadu,Electronics & Gadgets,5951.669,909.63586,3971.0059,45632.688,80077.71741380321,13.454665934816814,0.0
903,Tamil Nadu,Footwear & Shoes,8283.5625,343.42596,1499.2224,59484.16,59768.282479810914,7.215287200381589,0.0
904,Tamil Nadu,Home Decor,5951.387,688.1735,3004.2144,44663.926,63100.62218501077,10.602674635328837,0.0
905,Tamil Nadu,Games & Toys,8089.373,631.79614,2758.0994,59383.707,75379.84791023021,9.318379492876787,0.0
906,Tamil Nadu,Sports Products,8294.143,707.31696,3087.785,61146.785,74628.50881049456,8.997736427550697,0.0
907,Tamil Nadu,Tupperware,6330.5913,683.63513,2984.4019,47298.543,19235.273766159095,3.0384639962537614,0.5933220653569016
908,Tamil Nadu,Furniture,4462.7314,948.0253,4138.5947,35377.715,19302.407704919242,4.325245187046563,0.4543907714172415
909,Tamil Nadu,Pet Care,11018.476,4931.1924,21527.068,98656.4,50576.221650497515,4.590128757470425,0.4873498074984143
910,Tamil Nadu,Food,6005.2993,547.8797,2391.763,44428.855,43803.11132957902,7.294076285242033,0.014084183186107746
911,Tamil Nadu,Clothing & Apparel,7925.488,978.79626,4272.925,59751.34,40160.93116387716,5.067313484415017,0.3278655965054815
912,Tamil Nadu,Electronics & Gadgets,6250.7817,525.32904,2293.3184,46048.79,77435.53182679578,12.388135607513291,0.0
913,Tamil Nadu,Footwear & Shoes,7282.5566,992.78143,4333.977,55311.875,45441.7530325368,6.23980770421264,0.17844489935412966
914,Tamil Nadu,Home Decor,6544.6865,810.5451,3538.4263,49351.23,46611.12562821571,7.12197986279317,0.05552252323818688
915,Tamil Nadu,Games & Toys,5986.835,695.23145,3035.0254,44942.867,30234.293838997713,5.050129832585734,0.3272726968472807
916,Tamil Nadu,Sports Products,5502.66,642.2051,2803.5393,41322.16,40931.665624330715,7.43852327093832,0.009450002866324555
917,Tamil Nadu,Tupperware,6312.3926,493.84732,2155.8853,46342.637,36852.642899686165,5.838141789120581,0.20477889241947753
918,Tamil Nadu,Furniture,5186.7104,1066.4984,4655.7876,40962.76,42912.33394449593,8.27351639630464,0.0
919,Tamil Nadu,Pet Care,5632.7373,969.98193,4234.4463,43663.605,53093.757931681735,9.425924743108064,0.0
920,Tamil Nadu,Food,5967.4355,678.6861,2962.7969,44734.844,45631.32701435569,7.646723061508673,0.0
921,Tamil Nadu,Clothing & Apparel,9810.467,2928.3154,12783.529,81456.8,134891.34153022547,13.749737328828573,0.0
922,Tamil Nadu,Electronics & Gadgets,6539.883,372.00558,1623.9865,47403.168,92571.79932098652,14.154963013106212,0.0
923,Tamil Nadu,Footwear & Shoes,5316.816,413.4453,1804.8911,39022.6,60042.02647970187,11.292854107809788,0.0
924,Tamil Nadu,Home Decor,5993.8247,539.2711,2354.1824,44310.957,68641.79017777773,11.452085026319715,0.0
925,Tamil Nadu,Games & Toys,6428.592,1062.6029,4638.7817,49638.92,89732.99595105894,13.958421810928952,0.0
926,Tamil Nadu,Sports Products,6051.7446,591.8766,2583.831,44946.043,65301.922739664005,10.79059457131558,0.0
927,Tamil Nadu,Tupperware,5742.3325,478.18634,2087.5173,42283.844,39705.513942083984,6.914527120649079,0.06097671307178681
928,Tamil Nadu,Furniture,6054.4717,657.9141,2872.117,45253.418,33916.2092654327,5.601844563782529,0.25052712507033775
929,Tamil Nadu,Pet Care,6314.8643,499.52164,2180.6565,46384.707,53038.41730756454,8.398979794687987,0.0
930,Tamil Nadu,Food,6605.4717,719.6001,3141.4065,49379.707,63404.03429265013,9.598714121752124,0.0
931,Tamil Nadu,Clothing & Apparel,4720.144,727.7407,3176.9446,36217.953,72248.2254875423,15.306360320754436,0.0
932,Tamil Nadu,Electronics & Gadgets,6851.236,809.8467,3535.377,51494.03,35241.00265810195,5.143743914514795,0.3156293690231924
933,Tamil Nadu,Footwear & Shoes,6327.697,505.09125,2204.9707,46498.85,49195.37404791103,7.774609906096407,0.0
934,Tamil Nadu,Home Decor,6034.623,576.01984,2514.6086,44756.97,21552.460990697517,3.5714676498076137,0.5184557490681825
935,Tamil Nadu,Games & Toys,5128.6836,1145.2764,4999.692,40900.477,76331.31782265178,14.88321835951664,0.0
936,Tamil Nadu,Sports Products,7633.8774,2748.9714,12000.605,65437.746,56273.33768320552,7.371527525183756,0.14004773937988332
937,Tamil Nadu,Tupperware,6467.791,650.6905,2840.5825,48115.12,35762.57482120041,5.529333699064266,0.2567289864756081
938,Tamil Nadu,Furniture,8167.81,291.15207,1271.0212,58445.69,38533.346926418286,4.717708498360032,0.34069824482737404
939,Tamil Nadu,Pet Care,7121.441,2511.1272,10962.3,60812.387,70568.21611020669,9.90926090984616,0.0
940,Tamil Nadu,Food,6331.9224,502.74084,2194.71,46518.168,45040.4352058851,7.113232383750328,0.03176678763139623
941,Tamil Nadu,Clothing & Apparel,5489.1987,588.11615,2567.415,40991.805,70068.77663673215,12.764846032591832,0.0
942,Tamil Nadu,Electronics & Gadgets,6025.1685,552.7071,2412.837,44589.016,80230.7693151108,13.315937950495494,0.0
943,Tamil Nadu,Footwear & Shoes,6344.4707,643.2611,2808.1497,47219.445,62871.45890513703,9.909646028339195,0.0
944,Tamil Nadu,Home Decor,8340.166,2208.2505,9640.095,68021.26,83808.89291727064,10.048827896262221,0.0
945,Tamil Nadu,Games & Toys,5505.327,675.09045,2947.1003,41484.39,41741.54483319834,7.5820280444269805,0.0
946,Pan-India,Sports Products,4406.2974,989.6454,4320.2866,35164.367,48515.241818373695,11.010432982272834,0.0
947,Pan-India,Tupperware,6550.886,1101.9028,4810.345,50666.547,38267.88566736658,5.841634905729131,0.2447109971441767
948,Pan-India,Furniture,7222.318,1997.4004,8719.631,59275.86,47079.87221995129,6.518665206966514,0.20574964721966477
949,Pan-India,Pet Care,6096.665,3965.6008,17311.79,59988.445,49116.00511939697,8.05620856725789,0.18124223984243681
950,Pan-India,Food,6290.0015,478.133,2087.2847,46117.297,52502.44380645769,8.34696845460304,0.0
951,Pan-India,Clothing & Apparel,5881.9756,599.7276,2618.1045,43791.934,53311.37001619621,9.063514330738109,0.0
952,Pan-India,Electronics & Gadgets,6351.0923,478.4362,2088.6082,46546.254,42095.91963954964,6.628138554676031,0.09561100825995346
953,Pan-India,Footwear & Shoes,4925.783,1310.3453,5720.299,40200.78,37523.66684156616,7.617807218507001,0.06659359159677618
954,Pan-India,Home Decor,6319.0283,904.5081,3948.6206,48181.82,39583.251353642816,6.26413577328061,0.17846085729198619
955,Pan-India,Games & Toys,5287.479,600.5286,2621.6013,39633.953,46077.18026785632,8.714394938271285,0.0
956,Pan-India,Sports Products,4751.216,1023.3829,4467.567,37726.08,41095.09566790034,8.649385172571977,0.0
957,Pan-India,Tupperware,7761.5903,2348.623,10252.89,64584.023,35345.03579677598,4.5538393917688245,0.45272787423997385
958,Pan-India,Furniture,4280.668,636.8555,2780.1863,32744.861,36065.0339528023,8.425094918850638,0.0
959,Pan-India,Pet Care,8333.699,3928.4128,17149.443,75485.336,70292.2622832391,8.434701137891857,0.06879579443828178
960,Pan-India,Food,6039.7026,593.1647,2589.454,44867.37,48723.47549568257,8.067197745707736,0.0
961,Pan-India,Clothing & Apparel,6289.7114,480.46747,2097.4756,46125.457,66430.69178247711,10.561802805480173,0.0
